<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
914.HK,5,20210816,055000,43.55,43.6,43.5,43.6,45500,0
914.HK,5,20210816,055500,43.6,43.7,43.6,43.6,76500,0
914.HK,5,20210816,070000,43.6,43.75,43.6,43.65,152500,0
914.HK,5,20210816,070500,43.65,43.65,43.6,43.65,123000,0
914.HK,5,20210816,071000,43.65,43.65,43.6,43.65,73160,0
914.HK,5,20210816,071500,43.65,43.65,43.4,43.4,190000,0
914.HK,5,20210816,072000,43.4,43.45,43.3,43.4,143000,0
914.HK,5,20210816,072500,43.4,43.45,43.35,43.35,82500,0
914.HK,5,20210816,073000,43.35,43.4,43.35,43.35,80500,0
914.HK,5,20210816,073500,43.35,43.35,43.35,43.35,13000,0
914.HK,5,20210816,074000,43.35,43.35,43.2,43.2,154500,0
914.HK,5,20210816,074500,43.2,43.3,43.2,43.25,171000,0
914.HK,5,20210816,075000,43.25,43.3,43.2,43.25,155500,0
914.HK,5,20210816,075500,43.25,43.3,43.2,43.3,104500,0
914.HK,5,20210816,080000,43.3,43.3,43.15,43.25,199500,0
914.HK,5,20210816,080500,43.25,43.3,43.15,43.25,144000,0
914.HK,5,20210816,081000,43.25,43.25,43.05,43.05,216500,0
914.HK,5,20210816,081500,43.05,43.1,43,43.05,84000,0
914.HK,5,20210816,082000,43.05,43.1,43,43,76500,0
914.HK,5,20210816,082500,43,43.1,43,43.05,89000,0
914.HK,5,20210816,083000,43.05,43.1,43.05,43.1,71500,0
914.HK,5,20210816,083500,43.1,43.1,43.05,43.1,198500,0
914.HK,5,20210816,084000,43.1,43.1,42.95,43,279000,0
914.HK,5,20210816,084500,43,43.05,43,43,83000,0
914.HK,5,20210816,085000,43,43,42.95,43,39500,0
914.HK,5,20210816,085500,43,43,42.95,42.95,26000,0
914.HK,5,20210816,090000,42.95,43,42.95,42.95,26172,0
914.HK,5,20210816,090500,42.95,43.15,42.95,43,348510,0
914.HK,5,20210816,091000,43,43.1,43,43.05,84281,0
914.HK,5,20210816,091500,43.05,43.1,43.05,43.05,97000,0
914.HK,5,20210816,092000,43.05,43.1,43.05,43.05,104000,0
914.HK,5,20210816,092500,43.05,43.1,43,43.05,242000,0
914.HK,5,20210816,093000,43.05,43.15,43.05,43.1,408500,0
914.HK,5,20210816,093500,43.1,43.2,43.05,43.05,353000,0
914.HK,5,20210816,094000,43.05,43.1,42.95,43,443000,0
914.HK,5,20210816,094500,43,43.05,43,43.05,109500,0
914.HK,5,20210816,095000,43.05,43.1,42.95,43,310000,0
914.HK,5,20210816,095500,43,43.05,42.95,43.05,826000,0
914.HK,5,20210817,033000,43.8,43.8,43.3,43.35,207000,0
914.HK,5,20210817,033500,43.35,43.45,43.35,43.4,59500,0
914.HK,5,20210817,034000,43.4,43.6,43.3,43.6,231000,0
914.HK,5,20210817,034500,43.6,43.8,43.55,43.8,145500,0
914.HK,5,20210817,035000,43.8,43.8,43.65,43.7,79500,0
914.HK,5,20210817,035500,43.7,43.75,43.65,43.65,30500,0
914.HK,5,20210817,040000,43.65,43.75,43.65,43.75,67000,0
914.HK,5,20210817,040500,43.75,44.15,43.75,44,693000,0
914.HK,5,20210817,041000,44,44,43.9,43.95,122980,0
914.HK,5,20210817,041500,43.95,44,43.9,43.9,52000,0
914.HK,5,20210817,042000,43.9,44.1,43.8,44.1,277500,0
914.HK,5,20210817,042500,44.1,44.1,44,44.1,89500,0
914.HK,5,20210817,043000,44.1,44.15,44.05,44.1,123000,0
914.HK,5,20210817,043500,44.1,44.1,44.05,44.1,128000,0
914.HK,5,20210817,044000,44.1,44.1,44.05,44.05,24500,0
914.HK,5,20210817,044500,44.05,44.1,44,44.1,198000,0
914.HK,5,20210817,045000,44.1,44.1,44.05,44.05,132000,0
914.HK,5,20210817,045500,44.05,44.1,44.05,44.05,100500,0
914.HK,5,20210817,050000,44.05,44.1,44.05,44.1,511500,0
914.HK,5,20210817,050500,44.1,44.1,44.05,44.1,157000,0
914.HK,5,20210817,051000,44.1,44.1,44,44.05,185000,0
914.HK,5,20210817,051500,44.05,44.05,43.8,43.95,117000,0
914.HK,5,20210817,052000,43.95,43.95,43.9,43.95,17000,0
914.HK,5,20210817,052500,43.95,44,43.9,43.9,141500,0
914.HK,5,20210817,053000,43.9,43.9,43.85,43.9,31500,0
914.HK,5,20210817,053500,43.9,43.9,43.85,43.85,22000,0
914.HK,5,20210817,054000,43.85,44,43.85,44,75000,0
914.HK,5,20210817,054500,44,44,43.9,43.9,49000,0
914.HK,5,20210817,055000,43.9,43.95,43.85,43.9,48000,0
914.HK,5,20210817,055500,43.9,43.95,43.85,43.95,33000,0
914.HK,5,20210817,070000,43.95,43.95,43.85,43.95,121949,0
914.HK,5,20210817,070500,43.95,43.95,43.8,43.8,160500,0
914.HK,5,20210817,071000,43.8,43.8,43.65,43.65,86500,0
914.HK,5,20210817,071500,43.65,43.7,43.55,43.65,159500,0
914.HK,5,20210817,072000,43.65,43.7,43.6,43.7,69550,0
914.HK,5,20210817,072500,43.7,43.8,43.55,43.8,137500,0
914.HK,5,20210817,073000,43.8,43.85,43.75,43.85,141000,0
914.HK,5,20210817,073500,43.85,43.85,43.7,43.7,128000,0
914.HK,5,20210817,074000,43.7,43.7,43.55,43.6,126500,0
914.HK,5,20210817,074500,43.6,43.6,43.55,43.6,110000,0
914.HK,5,20210817,075000,43.6,43.6,43.55,43.6,53000,0
914.HK,5,20210817,075500,43.6,43.6,43.55,43.55,53500,0
914.HK,5,20210817,080000,43.55,43.6,43.4,43.45,217500,0
914.HK,5,20210817,080500,43.45,43.6,43.4,43.55,216500,0
914.HK,5,20210817,081000,43.55,43.6,43.5,43.6,104000,0
914.HK,5,20210817,081500,43.6,43.6,43.5,43.55,182000,0
914.HK,5,20210817,082000,43.55,43.55,43.5,43.55,55000,0
914.HK,5,20210817,082500,43.55,43.55,43.5,43.55,117500,0
914.HK,5,20210817,083000,43.55,43.55,43.5,43.55,191500,0
914.HK,5,20210817,083500,43.55,43.55,43.4,43.45,188500,0
914.HK,5,20210817,084000,43.45,43.55,43.4,43.5,278500,0
914.HK,5,20210817,084500,43.5,43.6,43.5,43.6,157500,0
914.HK,5,20210817,085000,43.6,43.6,43.55,43.6,144500,0
914.HK,5,20210817,085500,43.6,43.75,43.55,43.75,337000,0
914.HK,5,20210817,090000,43.75,43.75,43.65,43.7,102500,0
914.HK,5,20210817,090500,43.7,43.75,43.65,43.75,106000,0
914.HK,5,20210817,091000,43.75,43.75,43.65,43.7,168500,0
914.HK,5,20210817,091500,43.7,43.7,43.65,43.7,121500,0
914.HK,5,20210817,092000,43.7,43.7,43.6,43.65,237500,0
914.HK,5,20210817,092500,43.65,43.7,43.6,43.7,313000,0
914.HK,5,20210817,093000,43.7,43.75,43.65,43.75,216500,0
914.HK,5,20210817,093500,43.75,43.75,43.7,43.75,154000,0
914.HK,5,20210817,094000,43.75,43.85,43.75,43.85,387000,0
914.HK,5,20210817,094500,43.85,43.85,43.75,43.8,190500,0
914.HK,5,20210817,095000,43.8,43.8,43.7,43.7,335500,0
914.HK,5,20210817,095500,43.7,43.85,43.7,43.75,891500,0
914.HK,5,20210818,033000,43.8,43.9,43.1,43.15,480000,0
914.HK,5,20210818,033500,43.15,43.8,43.05,43.8,275500,0
914.HK,5,20210818,034000,43.8,43.85,43.5,43.85,163000,0
914.HK,5,20210818,034500,43.85,44,43.8,44,198500,0
914.HK,5,20210818,035000,44,44.1,43.8,43.95,253600,0
914.HK,5,20210818,035500,43.95,44.05,43.9,44,174000,0
914.HK,5,20210818,040000,44,44,43.75,43.75,154000,0
914.HK,5,20210818,040500,43.75,43.75,43.65,43.7,28500,0
914.HK,5,20210818,041000,43.7,43.75,43.6,43.6,156500,0
914.HK,5,20210818,041500,43.6,43.8,43.55,43.8,142500,0
914.HK,5,20210818,042000,43.8,43.95,43.75,43.85,157500,0
914.HK,5,20210818,042500,43.85,43.95,43.85,43.9,30000,0
914.HK,5,20210818,043000,43.9,44,43.85,43.9,95000,0
914.HK,5,20210818,043500,43.9,43.9,43.8,43.85,75500,0
914.HK,5,20210818,044000,43.85,43.85,43.75,43.8,97000,0
914.HK,5,20210818,044500,43.8,43.85,43.8,43.8,46000,0
914.HK,5,20210818,045000,43.8,43.85,43.8,43.85,120500,0
914.HK,5,20210818,045500,43.85,43.9,43.8,43.85,89000,0
914.HK,5,20210818,050000,43.85,43.95,43.8,43.9,103000,0
914.HK,5,20210818,050500,43.9,44,43.9,44,64000,0
914.HK,5,20210818,051000,44,44,43.95,44,62000,0
914.HK,5,20210818,051500,44,44.1,44,44.05,280500,0
914.HK,5,20210818,052000,44.05,44.2,44.05,44.15,321500,0
914.HK,5,20210818,052500,44.15,44.2,44.05,44.05,74000,0
914.HK,5,20210818,053000,44.05,44.2,44.05,44.1,116000,0
914.HK,5,20210818,053500,44.1,44.15,44.05,44.1,101500,0
914.HK,5,20210818,054000,44.1,44.15,44.05,44.1,69500,0
914.HK,5,20210818,054500,44.1,44.15,44.05,44.05,116000,0
914.HK,5,20210818,055000,44.05,44.15,44.05,44.15,62500,0
914.HK,5,20210818,055500,44.15,44.2,44.1,44.2,105500,0
914.HK,5,20210818,070000,44.2,44.2,44.15,44.2,92000,0
914.HK,5,20210818,070500,44.2,44.35,44.2,44.25,289500,0
914.HK,5,20210818,071000,44.25,44.3,44.25,44.3,21000,0
914.HK,5,20210818,071500,44.3,44.35,44.25,44.25,150500,0
914.HK,5,20210818,072000,44.25,44.25,44.2,44.2,33000,0
914.HK,5,20210818,072500,44.2,44.25,44.2,44.2,58500,0
914.HK,5,20210818,073000,44.2,44.25,44.05,44.05,141500,0
914.HK,5,20210818,073500,44.05,44.15,44.05,44.15,93600,0
914.HK,5,20210818,074000,44.15,44.15,44.1,44.15,36000,0
914.HK,5,20210818,074500,44.15,44.15,44,44,131000,0
914.HK,5,20210818,075000,44,44,44,44,38500,0
914.HK,5,20210818,075500,44,44.05,44,44,65000,0
914.HK,5,20210818,080000,44,44.05,44,44,22500,0
914.HK,5,20210818,080500,44,44.2,44,44.2,140000,0
914.HK,5,20210818,081000,44.2,44.2,44.15,44.2,55000,0
914.HK,5,20210818,081500,44.2,44.2,44.15,44.15,49000,0
914.HK,5,20210818,082000,44.15,44.2,44.15,44.15,66500,0
914.HK,5,20210818,082500,44.15,44.2,44.15,44.2,77500,0
914.HK,5,20210818,083000,44.2,44.25,44.1,44.15,217500,0
914.HK,5,20210818,083500,44.15,44.15,44.1,44.1,41500,0
914.HK,5,20210818,084000,44.1,44.1,44.05,44.05,76500,0
914.HK,5,20210818,084500,44.05,44.1,44.05,44.1,50500,0
914.HK,5,20210818,085000,44.1,44.1,44.05,44.1,46000,0
914.HK,5,20210818,085500,44.1,44.15,44.05,44.15,58000,0
914.HK,5,20210818,090000,44.15,44.15,44.05,44.05,113500,0
914.HK,5,20210818,090500,44.05,44.1,44.05,44.05,64500,0
914.HK,5,20210818,091000,44.05,44.1,44.05,44.05,48500,0
914.HK,5,20210818,091500,44.05,44.1,43.9,43.95,337000,0
914.HK,5,20210818,092000,43.95,44,43.95,44,33500,0
914.HK,5,20210818,092500,44,44,43.95,44,98500,0
914.HK,5,20210818,093000,44,44,43.95,44,59500,0
914.HK,5,20210818,093500,44,44,43.95,44,80500,0
914.HK,5,20210818,094000,44,44.1,43.95,44.1,152000,0
914.HK,5,20210818,094500,44.1,44.1,43.95,43.95,224500,0
914.HK,5,20210818,095000,43.95,44.05,43.95,44,269500,0
914.HK,5,20210818,095500,44,44,43.85,43.95,841000,0
914.HK,5,20210819,033000,43.6,43.75,43.1,43.45,531000,0
914.HK,5,20210819,033500,43.45,43.6,43.35,43.4,79000,0
914.HK,5,20210819,034000,43.4,43.75,43.25,43.3,254000,0
914.HK,5,20210819,034500,43.3,43.4,43.15,43.4,138500,0
914.HK,5,20210819,035000,43.4,43.4,43.2,43.35,150500,0
914.HK,5,20210819,035500,43.35,43.35,43.05,43.05,202000,0
914.HK,5,20210819,040000,43.05,43.25,43.05,43.05,188500,0
914.HK,5,20210819,040500,43.05,43.1,43,43.05,218500,0
914.HK,5,20210819,041000,43.05,43.25,43.05,43.15,162000,0
914.HK,5,20210819,041500,43.15,43.15,43,43,82000,0
914.HK,5,20210819,042000,43,43.05,42.85,42.95,227000,0
914.HK,5,20210819,042500,42.95,42.95,42.85,42.95,55000,0
914.HK,5,20210819,043000,42.95,43,42.9,42.95,93500,0
914.HK,5,20210819,043500,42.95,42.95,42.85,42.9,28000,0
914.HK,5,20210819,044000,42.9,42.9,42.85,42.9,38500,0
914.HK,5,20210819,044500,42.9,42.9,42.9,42.9,54000,0
914.HK,5,20210819,045000,42.9,42.9,42.75,42.75,134500,0
914.HK,5,20210819,045500,42.75,42.8,42.6,42.65,185500,0
914.HK,5,20210819,050000,42.65,42.65,42.4,42.5,222000,0
914.HK,5,20210819,050500,42.5,42.55,42.4,42.5,85000,0
914.HK,5,20210819,051000,42.5,42.55,42.4,42.4,70500,0
914.HK,5,20210819,051500,42.4,42.5,42.35,42.4,118500,0
914.HK,5,20210819,052000,42.4,42.55,42.4,42.5,140797,0
914.HK,5,20210819,052500,42.5,42.55,42.4,42.4,59500,0
914.HK,5,20210819,053000,42.4,42.45,42.4,42.45,44000,0
914.HK,5,20210819,053500,42.45,42.45,42.35,42.4,87500,0
914.HK,5,20210819,054000,42.4,42.4,42.3,42.35,42000,0
914.HK,5,20210819,054500,42.35,42.45,42.35,42.45,13000,0
914.HK,5,20210819,055000,42.45,42.5,42.4,42.5,33000,0
914.HK,5,20210819,055500,42.5,42.55,42.45,42.5,94000,0
914.HK,5,20210819,070000,42.5,42.55,42.5,42.55,101010,0
914.HK,5,20210819,070500,42.55,42.55,42.55,42.55,53000,0
914.HK,5,20210819,071000,42.55,42.6,42.55,42.55,76500,0
914.HK,5,20210819,071500,42.55,42.6,42.45,42.45,374500,0
914.HK,5,20210819,072000,42.45,42.55,42.45,42.55,132000,0
914.HK,5,20210819,072500,42.55,42.55,42.5,42.55,10907,0
914.HK,5,20210819,073000,42.55,42.55,42.5,42.55,32000,0
914.HK,5,20210819,073500,42.55,42.6,42.55,42.6,142010,0
914.HK,5,20210819,074000,42.6,42.6,42.5,42.5,99500,0
914.HK,5,20210819,074500,42.5,42.55,42.4,42.4,131500,0
914.HK,5,20210819,075000,42.4,42.45,42.3,42.3,113500,0
914.HK,5,20210819,075500,42.3,42.35,42.25,42.25,104500,0
914.HK,5,20210819,080000,42.25,42.45,42.25,42.25,296000,0
914.HK,5,20210819,080500,42.25,42.3,42.2,42.2,87000,0
914.HK,5,20210819,081000,42.2,42.3,42.15,42.2,196000,0
914.HK,5,20210819,081500,42.2,42.4,42.2,42.4,63500,0
914.HK,5,20210819,082000,42.4,42.4,42.3,42.4,35500,0
914.HK,5,20210819,082500,42.4,42.4,42.35,42.35,42500,0
914.HK,5,20210819,083000,42.35,42.4,42.3,42.4,48500,0
914.HK,5,20210819,083500,42.4,42.45,42.4,42.4,43000,0
914.HK,5,20210819,084000,42.4,42.45,42.4,42.45,36500,0
914.HK,5,20210819,084500,42.45,42.45,42.35,42.4,90500,0
914.HK,5,20210819,085000,42.4,42.45,42.4,42.45,34000,0
914.HK,5,20210819,085500,42.45,42.5,42.45,42.5,73500,0
914.HK,5,20210819,090000,42.5,42.55,42.35,42.4,138500,0
914.HK,5,20210819,090500,42.4,42.4,42.3,42.4,58500,0
914.HK,5,20210819,091000,42.4,42.4,42.35,42.4,54000,0
914.HK,5,20210819,091500,42.4,42.4,42.3,42.4,73000,0
914.HK,5,20210819,092000,42.4,42.4,42.35,42.4,171500,0
914.HK,5,20210819,092500,42.4,42.4,42.35,42.4,62000,0
914.HK,5,20210819,093000,42.4,42.4,42.2,42.2,148000,0
914.HK,5,20210819,093500,42.2,42.25,42.2,42.25,99000,0
914.HK,5,20210819,094000,42.25,42.3,42.2,42.2,107869,0
914.HK,5,20210819,094500,42.2,42.3,42.2,42.25,110500,0
914.HK,5,20210819,095000,42.25,42.3,42.2,42.3,129500,0
914.HK,5,20210819,095500,42.3,42.4,42.25,42.4,1142000,0
914.HK,5,20210820,033000,42.25,42.85,42.1,42.45,354500,0
914.HK,5,20210820,033500,42.45,42.45,42,42.05,147500,0
914.HK,5,20210820,034000,42.05,42.1,41.8,41.85,162000,0
914.HK,5,20210820,034500,41.85,41.95,41.65,41.8,149105,0
914.HK,5,20210820,035000,41.8,41.8,41.4,41.6,220000,0
914.HK,5,20210820,035500,41.6,41.6,41.35,41.55,170000,0
914.HK,5,20210820,040000,41.55,41.7,41.55,41.6,106000,0
914.HK,5,20210820,040500,41.6,41.7,41.5,41.6,121500,0
914.HK,5,20210820,041000,41.6,41.75,41.55,41.55,105500,0
914.HK,5,20210820,041500,41.55,41.75,41.55,41.6,115500,0
914.HK,5,20210820,042000,41.6,41.7,41.5,41.7,144000,0
914.HK,5,20210820,042500,41.7,41.9,41.6,41.85,926068,0
914.HK,5,20210820,043000,41.85,41.9,41.65,41.65,30500,0
914.HK,5,20210820,043500,41.65,41.75,41.6,41.75,53000,0
914.HK,5,20210820,044000,41.75,41.85,41.5,41.55,82500,0
914.HK,5,20210820,044500,41.55,41.55,41.4,41.45,139500,0
914.HK,5,20210820,045000,41.45,41.45,41.3,41.4,109000,0
914.HK,5,20210820,045500,41.4,41.55,41.35,41.4,61329,0
914.HK,5,20210820,050000,41.4,41.45,41.3,41.4,60000,0
914.HK,5,20210820,050500,41.4,41.45,41.4,41.45,24000,0
914.HK,5,20210820,051000,41.45,41.5,41.4,41.45,87500,0
914.HK,5,20210820,051500,41.45,41.5,41.35,41.35,56500,0
914.HK,5,20210820,052000,41.35,41.4,41.3,41.3,50500,0
914.HK,5,20210820,052500,41.3,41.3,41.15,41.15,90500,0
914.HK,5,20210820,053000,41.15,41.15,41,41,74000,0
914.HK,5,20210820,053500,41,41.1,40.9,41,160500,0
914.HK,5,20210820,054000,41,41.15,41,41.1,124500,0
914.HK,5,20210820,054500,41.1,41.15,41,41.1,87000,0
914.HK,5,20210820,055000,41.1,41.1,41.05,41.05,33500,0
914.HK,5,20210820,055500,41.05,41.25,41.05,41.2,86000,0
914.HK,5,20210820,070000,41.15,41.2,41.05,41.05,152500,0
914.HK,5,20210820,070500,41.05,41.25,41.05,41.15,282500,0
914.HK,5,20210820,071000,41.15,41.25,41.15,41.25,88500,0
914.HK,5,20210820,071500,41.25,41.25,41.05,41.1,127000,0
914.HK,5,20210820,072000,41.1,41.2,41.1,41.15,60000,0
914.HK,5,20210820,072500,41.15,41.25,41.15,41.2,78000,0
914.HK,5,20210820,073000,41.2,41.35,41.2,41.3,108500,0
914.HK,5,20210820,073500,41.3,41.4,41.3,41.35,77000,0
914.HK,5,20210820,074000,41.35,41.35,41.3,41.3,45000,0
914.HK,5,20210820,074500,41.3,41.55,41.3,41.45,146500,0
914.HK,5,20210820,075000,41.45,41.65,41.45,41.65,265500,0
914.HK,5,20210820,075500,41.65,41.75,41.6,41.75,47500,0
914.HK,5,20210820,080000,41.75,41.85,41.6,41.8,90000,0
914.HK,5,20210820,080500,41.8,42.25,41.8,42.2,371000,0
914.HK,5,20210820,081000,42.2,42.7,42.2,42.6,725500,0
914.HK,5,20210820,081500,42.6,42.65,42.4,42.6,385500,0
914.HK,5,20210820,082000,42.6,42.6,42.2,42.55,356500,0
914.HK,5,20210820,082500,42.55,42.55,42.45,42.5,178000,0
914.HK,5,20210820,083000,42.5,42.6,42.35,42.5,302500,0
914.HK,5,20210820,083500,42.5,42.55,42.45,42.45,159500,0
914.HK,5,20210820,084000,42.45,42.55,42.4,42.55,104500,0
914.HK,5,20210820,084500,42.55,42.6,42.4,42.45,88000,0
914.HK,5,20210820,085000,42.45,42.45,42.3,42.35,95000,0
914.HK,5,20210820,085500,42.35,42.4,42.3,42.35,66000,0
914.HK,5,20210820,090000,42.35,42.4,42.35,42.4,33500,0
914.HK,5,20210820,090500,42.4,42.4,42.35,42.4,15500,0
914.HK,5,20210820,091000,42.4,42.4,42.35,42.35,53500,0
914.HK,5,20210820,091500,42.35,42.4,42.3,42.35,26500,0
914.HK,5,20210820,092000,42.35,42.35,42.3,42.3,48500,0
914.HK,5,20210820,092500,42.3,42.35,42.2,42.25,129500,0
914.HK,5,20210820,093000,42.25,42.3,42.2,42.25,107000,0
914.HK,5,20210820,093500,42.25,42.45,42.25,42.45,165500,0
914.HK,5,20210820,094000,42.45,42.55,42.3,42.35,217500,0
914.HK,5,20210820,094500,42.35,42.35,42.15,42.3,201500,0
914.HK,5,20210820,095000,42.3,42.3,42.2,42.2,96000,0
914.HK,5,20210820,095500,42.2,42.25,42.15,42.25,489000,0
914.HK,5,20210823,033000,43.4,43.4,42.25,42.6,263500,0
914.HK,5,20210823,033500,42.6,42.65,42.45,42.5,247000,0
914.HK,5,20210823,034000,42.5,42.8,42.45,42.65,264500,0
914.HK,5,20210823,034500,42.65,43.05,42.6,43,325000,0
914.HK,5,20210823,035000,43,43.4,43,43.2,460500,0
914.HK,5,20210823,035500,43.2,43.35,43.1,43.35,141500,0
914.HK,5,20210823,040000,43.35,43.5,43.25,43.25,147000,0
914.HK,5,20210823,040500,43.25,43.3,43.15,43.3,261500,0
914.HK,5,20210823,041000,43.3,43.3,42.95,42.95,216500,0
914.HK,5,20210823,041500,42.95,43.05,42.95,43.05,76523,0
914.HK,5,20210823,042000,43.05,43.05,43,43,81000,0
914.HK,5,20210823,042500,43,43.2,43,43.1,109500,0
914.HK,5,20210823,043000,43.1,43.15,43,43.05,83500,0
914.HK,5,20210823,043500,43.05,43.15,43.05,43.05,74500,0
914.HK,5,20210823,044000,43.05,43.1,43,43.05,87549,0
914.HK,5,20210823,044500,43.05,43.1,43,43,58500,0
914.HK,5,20210823,045000,43,43.05,42.95,42.95,105000,0
914.HK,5,20210823,045500,42.95,43,42.8,42.9,85500,0
914.HK,5,20210823,050000,42.9,42.95,42.8,42.8,63500,0
914.HK,5,20210823,050500,42.8,42.85,42.75,42.85,106500,0
914.HK,5,20210823,051000,42.85,43,42.85,42.9,72000,0
914.HK,5,20210823,051500,42.9,43,42.9,43,61500,0
914.HK,5,20210823,052000,43,43,42.9,42.95,56000,0
914.HK,5,20210823,052500,42.95,42.95,42.9,42.95,45300,0
914.HK,5,20210823,053000,42.95,43,42.9,42.9,123500,0
914.HK,5,20210823,053500,42.9,42.9,42.9,42.9,31500,0
914.HK,5,20210823,054000,42.9,42.9,42.85,42.9,58500,0
914.HK,5,20210823,054500,42.9,42.9,42.85,42.9,42000,0
914.HK,5,20210823,055000,42.9,43,42.85,43,95000,0
914.HK,5,20210823,055500,43,43,42.95,43,92000,0
914.HK,5,20210823,070000,43,43,42.85,42.95,112500,0
914.HK,5,20210823,070500,42.95,42.95,42.9,42.95,45000,0
914.HK,5,20210823,071000,42.95,43.05,42.95,42.95,103500,0
914.HK,5,20210823,071500,42.95,43,42.9,42.9,94000,0
914.HK,5,20210823,072000,42.9,42.95,42.85,42.9,105768,0
914.HK,5,20210823,072500,42.9,42.9,42.85,42.9,50500,0
914.HK,5,20210823,073000,42.9,42.9,42.85,42.9,56000,0
914.HK,5,20210823,073500,42.9,42.95,42.9,42.95,129000,0
914.HK,5,20210823,074000,42.95,42.95,42.85,42.9,94500,0
914.HK,5,20210823,074500,42.9,42.95,42.9,42.95,64000,0
914.HK,5,20210823,075000,42.95,43,42.95,43,99500,0
914.HK,5,20210823,075500,43,43,42.85,42.9,94500,0
914.HK,5,20210823,080000,42.9,42.95,42.85,42.85,109500,0
914.HK,5,20210823,080500,42.85,42.9,42.8,42.85,116000,0
914.HK,5,20210823,081000,42.85,42.85,42.8,42.8,127500,0
914.HK,5,20210823,081500,42.8,42.85,42.75,42.8,77500,0
914.HK,5,20210823,082000,42.8,42.9,42.8,42.85,114980,0
914.HK,5,20210823,082500,42.85,42.85,42.8,42.85,39500,0
914.HK,5,20210823,083000,42.85,42.9,42.8,42.85,92000,0
914.HK,5,20210823,083500,42.85,42.85,42.75,42.75,84000,0
914.HK,5,20210823,084000,42.75,42.9,42.75,42.8,254000,0
914.HK,5,20210823,084500,42.8,42.85,42.8,42.8,51000,0
914.HK,5,20210823,085000,42.8,42.85,42.75,42.75,87500,0
914.HK,5,20210823,085500,42.75,42.85,42.75,42.85,104000,0
914.HK,5,20210823,090000,42.85,42.9,42.85,42.85,68000,0
914.HK,5,20210823,090500,42.85,42.9,42.85,42.85,69000,0
914.HK,5,20210823,091000,42.85,42.9,42.85,42.85,75500,0
914.HK,5,20210823,091500,42.85,42.9,42.85,42.9,63500,0
914.HK,5,20210823,092000,42.9,42.9,42.85,42.9,111500,0
914.HK,5,20210823,092500,42.9,42.9,42.85,42.85,119000,0
914.HK,5,20210823,093000,42.85,42.9,42.85,42.9,58500,0
914.HK,5,20210823,093500,42.9,42.9,42.85,42.9,69500,0
914.HK,5,20210823,094000,42.9,42.9,42.85,42.9,91000,0
914.HK,5,20210823,094500,42.9,43,42.85,43,397500,0
914.HK,5,20210823,095000,43,43,42.85,42.85,128500,0
914.HK,5,20210823,095500,42.85,42.9,42.7,42.75,648500,0
914.HK,5,20210824,033000,43.5,43.5,42.9,43.05,77000,0
914.HK,5,20210824,033500,43.05,43.05,42.75,42.85,70500,0
914.HK,5,20210824,034000,42.85,42.9,42.7,42.7,31000,0
914.HK,5,20210824,034500,42.7,42.75,42.6,42.65,88500,0
914.HK,5,20210824,035000,42.65,42.8,42.65,42.75,45500,0
914.HK,5,20210824,035500,42.75,42.75,42.75,42.75,12500,0
914.HK,5,20210824,040000,42.75,42.75,42.45,42.5,209000,0
