<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2318.HK,5,20210818,080500,68.9,69.05,68.9,69,194800,0
2318.HK,5,20210818,081000,69,69.1,69,69.05,219500,0
2318.HK,5,20210818,081500,69.05,69.25,69.05,69.2,436000,0
2318.HK,5,20210818,082000,69.2,69.2,69.15,69.2,382000,0
2318.HK,5,20210818,082500,69.2,69.3,69.15,69.3,320500,0
2318.HK,5,20210818,083000,69.3,69.45,69.25,69.25,466500,0
2318.HK,5,20210818,083500,69.25,69.3,69.05,69.1,355000,0
2318.HK,5,20210818,084000,69.1,69.25,69.1,69.15,583427,0
2318.HK,5,20210818,084500,69.15,69.2,69.1,69.2,120100,0
2318.HK,5,20210818,085000,69.2,69.3,69.15,69.15,363500,0
2318.HK,5,20210818,085500,69.15,69.2,69.1,69.1,55000,0
2318.HK,5,20210818,090000,69.1,69.2,69.1,69.15,357000,0
2318.HK,5,20210818,090500,69.15,69.2,69.1,69.1,162900,0
2318.HK,5,20210818,091000,69.1,69.15,69.05,69.1,233500,0
2318.HK,5,20210818,091500,69.1,69.1,68.95,69,407000,0
2318.HK,5,20210818,092000,69,69.05,68.95,69,137500,0
2318.HK,5,20210818,092500,69,69,68.95,69,177000,0
2318.HK,5,20210818,093000,69,69,68.8,68.9,1073552,0
2318.HK,5,20210818,093500,68.9,68.95,68.8,68.85,544000,0
2318.HK,5,20210818,094000,68.85,68.9,68.85,68.9,128000,0
2318.HK,5,20210818,094500,68.9,68.9,68.8,68.8,986000,0
2318.HK,5,20210818,095000,68.8,69,68.75,69,2701500,0
2318.HK,5,20210818,095500,69,69.25,68.95,69.25,4497000,0
2318.HK,5,20210819,033000,68.8,69.1,68.05,68.45,2039715,0
2318.HK,5,20210819,033500,68.45,68.45,68.1,68.15,888234,0
2318.HK,5,20210819,034000,68.15,68.2,67.9,68.05,750036,0
2318.HK,5,20210819,034500,68.05,68.15,67.75,68.05,760014,0
2318.HK,5,20210819,035000,68.05,68.1,67.55,67.7,691504,0
2318.HK,5,20210819,035500,67.7,67.7,67.15,67.4,1000622,0
2318.HK,5,20210819,040000,67.4,67.65,67.3,67.6,485500,0
2318.HK,5,20210819,040500,67.6,67.75,67.6,67.7,433000,0
2318.HK,5,20210819,041000,67.7,67.7,67.55,67.55,159000,0
2318.HK,5,20210819,041500,67.55,67.7,67.55,67.7,236706,0
2318.HK,5,20210819,042000,67.7,67.7,67.45,67.45,455000,0
2318.HK,5,20210819,042500,67.45,67.45,67.3,67.35,211500,0
2318.HK,5,20210819,043000,67.35,67.35,67.2,67.35,208000,0
2318.HK,5,20210819,043500,67.35,67.35,67.2,67.25,133275,0
2318.HK,5,20210819,044000,67.25,67.25,67.05,67.2,910000,0
2318.HK,5,20210819,044500,67.2,67.45,67.15,67.2,820000,0
2318.HK,5,20210819,045000,67.2,67.3,67.15,67.2,178000,0
2318.HK,5,20210819,045500,67.2,67.2,66.95,66.95,618547,0
2318.HK,5,20210819,050000,66.95,67,66.7,66.75,578415,0
2318.HK,5,20210819,050500,66.75,67.15,66.7,66.85,1401500,0
2318.HK,5,20210819,051000,66.85,66.85,66.7,66.8,134500,0
2318.HK,5,20210819,051500,66.8,66.8,66.7,66.8,200500,0
2318.HK,5,20210819,052000,66.8,66.95,66.7,66.7,730109,0
2318.HK,5,20210819,052500,66.7,66.8,66.6,66.6,502000,0
2318.HK,5,20210819,053000,66.6,66.65,66.5,66.65,627000,0
2318.HK,5,20210819,053500,66.65,66.65,66.5,66.55,288500,0
2318.HK,5,20210819,054000,66.55,66.6,66.5,66.5,611000,0
2318.HK,5,20210819,054500,66.5,66.55,66.5,66.5,344000,0
2318.HK,5,20210819,055000,66.5,66.65,66.45,66.55,768300,0
2318.HK,5,20210819,055500,66.55,66.75,66.55,66.65,901080,0
2318.HK,5,20210819,070000,66.65,66.7,66.4,66.5,860500,0
2318.HK,5,20210819,070500,66.5,66.5,66.35,66.45,448000,0
2318.HK,5,20210819,071000,66.45,66.55,66.35,66.4,223500,0
2318.HK,5,20210819,071500,66.4,66.6,66.35,66.4,505000,0
2318.HK,5,20210819,072000,66.4,66.65,66.4,66.6,829000,0
2318.HK,5,20210819,072500,66.6,66.65,66.55,66.6,363500,0
2318.HK,5,20210819,073000,66.6,66.65,66.55,66.55,750500,0
2318.HK,5,20210819,073500,66.55,66.75,66.55,66.6,629000,0
2318.HK,5,20210819,074000,66.6,66.65,66.4,66.45,380000,0
2318.HK,5,20210819,074500,66.45,66.55,66.35,66.35,452000,0
2318.HK,5,20210819,075000,66.35,66.45,66.3,66.3,403000,0
2318.HK,5,20210819,075500,66.3,66.35,66.1,66.2,766812,0
2318.HK,5,20210819,080000,66.2,66.25,65.85,65.9,1335511,0
2318.HK,5,20210819,080500,65.9,66.05,65.9,66,367567,0
2318.HK,5,20210819,081000,66,66,65.85,65.85,699000,0
2318.HK,5,20210819,081500,65.85,65.95,65.75,65.8,635000,0
2318.HK,5,20210819,082000,65.8,65.85,65.7,65.8,452000,0
2318.HK,5,20210819,082500,65.8,65.8,65.55,65.65,1413040,0
2318.HK,5,20210819,083000,65.65,65.8,65.55,65.75,950388,0
2318.HK,5,20210819,083500,65.75,65.85,65.65,65.65,671170,0
2318.HK,5,20210819,084000,65.65,65.9,65.65,65.9,657000,0
2318.HK,5,20210819,084500,65.9,65.9,65.7,65.75,462700,0
2318.HK,5,20210819,085000,65.75,65.75,65.5,65.55,696000,0
2318.HK,5,20210819,085500,65.55,65.65,65.5,65.55,565500,0
2318.HK,5,20210819,090000,65.55,65.55,65.4,65.4,224030,0
2318.HK,5,20210819,090500,65.25,65.45,65.2,65.4,321000,0
2318.HK,5,20210819,091000,65.4,65.5,65.35,65.45,960500,0
2318.HK,5,20210819,091500,65.45,65.5,65.25,65.35,850500,0
2318.HK,5,20210819,092000,65.3,65.35,65.3,65.35,61500,0
2318.HK,5,20210820,033000,64.75,65.7,64.65,65.7,3229230,0
2318.HK,5,20210820,033500,65.7,65.8,65.05,65.05,842327,0
2318.HK,5,20210820,034000,65.05,65.2,64.75,64.8,704515,0
2318.HK,5,20210820,034500,64.8,65,64.5,64.95,997900,0
2318.HK,5,20210820,035000,64.95,65.55,64.85,65.45,902812,0
2318.HK,5,20210820,035500,65.45,65.5,65.35,65.45,365000,0
2318.HK,5,20210820,040000,65.45,65.65,65.4,65.55,616732,0
2318.HK,5,20210820,040500,65.55,65.75,65.4,65.4,390500,0
2318.HK,5,20210820,041000,65.4,65.6,65.3,65.35,642500,0
2318.HK,5,20210820,041500,65.35,65.6,65.35,65.4,510000,0
2318.HK,5,20210820,042000,65.4,65.5,65.25,65.3,544612,0
2318.HK,5,20210820,042500,65.3,65.45,65.1,65.3,571008,0
2318.HK,5,20210820,043000,65.3,65.35,65.1,65.1,323500,0
2318.HK,5,20210820,043500,65.1,65.15,65,65.1,310869,0
2318.HK,5,20210820,044000,65.1,65.1,64.8,64.8,388000,0
2318.HK,5,20210820,044500,64.8,64.95,64.75,64.85,276800,0
2318.HK,5,20210820,045000,64.85,64.95,64.8,64.9,212074,0
2318.HK,5,20210820,045500,64.9,65.1,64.85,64.9,413636,0
2318.HK,5,20210820,050000,64.9,65,64.8,64.85,261750,0
2318.HK,5,20210820,050500,64.85,64.95,64.75,64.85,313016,0
2318.HK,5,20210820,051000,64.85,65.05,64.85,64.95,241500,0
2318.HK,5,20210820,051500,64.95,65.15,64.95,65,196000,0
2318.HK,5,20210820,052000,65,65.05,64.85,64.85,211000,0
2318.HK,5,20210820,052500,64.85,65.05,64.75,64.8,343000,0
2318.HK,5,20210820,053000,64.8,64.8,64.4,64.5,792500,0
2318.HK,5,20210820,053500,64.5,64.7,64.45,64.5,338660,0
2318.HK,5,20210820,054000,64.5,64.6,64.35,64.6,367500,0
2318.HK,5,20210820,054500,64.6,64.65,64.55,64.65,253500,0
2318.HK,5,20210820,055000,64.65,64.7,64.55,64.6,194000,0
2318.HK,5,20210820,055500,64.6,64.65,64.5,64.55,138000,0
2318.HK,5,20210820,070000,64.55,64.65,64.4,64.4,697500,0
2318.HK,5,20210820,070500,64.4,64.7,64.4,64.6,676500,0
2318.HK,5,20210820,071000,64.6,64.75,64.55,64.7,385550,0
2318.HK,5,20210820,071500,64.7,64.7,64.45,64.5,402236,0
2318.HK,5,20210820,072000,64.5,64.55,64.35,64.4,351500,0
2318.HK,5,20210820,072500,64.4,64.5,64.3,64.5,348500,0
2318.HK,5,20210820,073000,64.5,64.55,64.4,64.45,330000,0
2318.HK,5,20210820,073500,64.45,64.5,64.35,64.35,313800,0
2318.HK,5,20210820,074000,64.35,64.4,64.25,64.35,140000,0
2318.HK,5,20210820,074500,64.35,64.45,64.25,64.35,367000,0
2318.HK,5,20210820,075000,64.25,64.4,64.25,64.4,586500,0
2318.HK,5,20210820,075500,64.4,64.6,64.35,64.45,439300,0
2318.HK,5,20210820,080000,64.45,64.65,64.45,64.65,378000,0
2318.HK,5,20210820,080500,64.65,64.9,64.55,64.85,385512,0
2318.HK,5,20210820,081000,64.85,64.9,64.65,64.9,234040,0
2318.HK,5,20210820,081500,64.9,64.9,64.75,64.85,129000,0
2318.HK,5,20210820,082000,64.85,64.9,64.6,64.75,183500,0
2318.HK,5,20210820,082500,64.75,64.95,64.65,64.7,231000,0
2318.HK,5,20210820,083000,64.7,64.8,64.65,64.65,127000,0
2318.HK,5,20210820,083500,64.65,64.75,64.55,64.65,222500,0
2318.HK,5,20210820,084000,64.65,64.75,64.65,64.65,167000,0
2318.HK,5,20210820,084500,64.65,64.7,64.65,64.65,70050,0
2318.HK,5,20210820,085000,64.65,64.65,64.55,64.65,160000,0
2318.HK,5,20210820,085500,64.65,64.7,64.6,64.6,152000,0
2318.HK,5,20210820,090000,64.6,64.65,64.5,64.65,268500,0
2318.HK,5,20210820,090500,64.65,64.65,64.5,64.55,192000,0
2318.HK,5,20210820,091000,64.55,64.6,64.5,64.55,135500,0
2318.HK,5,20210820,091500,64.55,64.6,64.55,64.55,97000,0
2318.HK,5,20210820,092000,64.55,64.6,64.5,64.5,215500,0
2318.HK,5,20210820,092500,64.5,64.55,64.4,64.45,667000,0
2318.HK,5,20210820,093000,64.45,64.55,64.4,64.4,381500,0
2318.HK,5,20210820,093500,64.4,64.45,64.3,64.3,367500,0
2318.HK,5,20210820,094000,64.3,64.5,64.3,64.45,641000,0
2318.HK,5,20210820,094500,64.45,64.45,64.3,64.35,380000,0
2318.HK,5,20210820,095000,64.35,64.5,64.3,64.45,689000,0
2318.HK,5,20210820,095500,64.45,64.55,64.3,64.4,2850643,0
2318.HK,5,20210823,033000,64.7,65.2,64.7,65.15,1599992,0
2318.HK,5,20210823,033500,65.15,65.35,64.9,65,1200584,0
2318.HK,5,20210823,034000,65,65.05,64.8,64.8,646795,0
2318.HK,5,20210823,034500,64.8,64.95,64.7,64.8,667607,0
2318.HK,5,20210823,035000,64.8,65.05,64.8,65,387604,0
2318.HK,5,20210823,035500,65,65.05,64.85,65,676500,0
2318.HK,5,20210823,040000,65,65.45,65,65.3,645886,0
2318.HK,5,20210823,040500,65.3,65.6,65.25,65.25,367000,0
2318.HK,5,20210823,041000,65.25,65.45,65.1,65.3,535500,0
2318.HK,5,20210823,041500,65.3,65.55,65.25,65.25,343150,0
2318.HK,5,20210823,042000,65.25,65.35,65.2,65.25,368006,0
2318.HK,5,20210823,042500,65.25,65.35,65.2,65.3,299500,0
2318.HK,5,20210823,043000,65.3,65.4,65.2,65.2,256000,0
2318.HK,5,20210823,043500,65.2,65.2,64.9,64.95,428500,0
2318.HK,5,20210823,044000,64.95,65,64.9,64.9,279641,0
2318.HK,5,20210823,044500,64.9,64.95,64.85,64.95,218500,0
2318.HK,5,20210823,045000,64.95,64.95,64.75,64.8,571000,0
2318.HK,5,20210823,045500,64.8,64.85,64.65,64.65,311000,0
2318.HK,5,20210823,050000,64.65,64.75,64.6,64.65,273055,0
2318.HK,5,20210823,050500,64.65,64.7,64.4,64.6,1075500,0
2318.HK,5,20210823,051000,64.6,64.65,64.45,64.5,265500,0
2318.HK,5,20210823,051500,64.5,64.5,64.4,64.45,383500,0
2318.HK,5,20210823,052000,64.45,64.55,64.35,64.35,565500,0
2318.HK,5,20210823,052500,64.35,64.4,64.25,64.35,389500,0
2318.HK,5,20210823,053000,64.35,64.45,64.35,64.4,98150,0
2318.HK,5,20210823,053500,64.4,64.45,64.2,64.35,507000,0
2318.HK,5,20210823,054000,64.35,64.35,64.2,64.25,257500,0
2318.HK,5,20210823,054500,64.25,64.35,64.2,64.25,327500,0
2318.HK,5,20210823,055000,64.25,64.3,64.2,64.3,184000,0
2318.HK,5,20210823,055500,64.3,64.4,64.2,64.3,389000,0
2318.HK,5,20210823,070000,64.3,64.3,64.1,64.15,600000,0
2318.HK,5,20210823,070500,64.15,64.15,63.85,64,943000,0
2318.HK,5,20210823,071000,64,64.3,63.95,64.25,577500,0
2318.HK,5,20210823,071500,64.25,64.35,64.15,64.15,230500,0
2318.HK,5,20210823,072000,64.15,64.25,64.05,64.1,352075,0
2318.HK,5,20210823,072500,64.1,64.15,64.1,64.15,38500,0
2318.HK,5,20210823,073000,64.15,64.2,64.1,64.15,344500,0
2318.HK,5,20210823,073500,64.15,64.2,64.1,64.15,382500,0
2318.HK,5,20210823,074000,64.15,64.15,64.1,64.15,134500,0
2318.HK,5,20210823,074500,64.15,64.25,64.15,64.2,320000,0
2318.HK,5,20210823,075000,64.2,64.25,64.15,64.15,250290,0
2318.HK,5,20210823,075500,64.15,64.15,63.9,64,556602,0
2318.HK,5,20210823,080000,64,64.05,63.9,63.9,387000,0
2318.HK,5,20210823,080500,63.9,64,63.8,63.85,361512,0
2318.HK,5,20210823,081000,63.85,64,63.85,63.95,438500,0
2318.HK,5,20210823,081500,63.95,63.95,63.9,63.95,121080,0
2318.HK,5,20210823,082000,63.95,64,63.9,64,185200,0
2318.HK,5,20210823,082500,64,64,63.9,63.95,184000,0
2318.HK,5,20210823,083000,63.95,63.95,63.85,63.9,490172,0
2318.HK,5,20210823,083500,63.9,63.9,63.75,63.8,494500,0
2318.HK,5,20210823,084000,63.8,63.9,63.8,63.85,315000,0
2318.HK,5,20210823,084500,63.85,63.9,63.75,63.8,236000,0
2318.HK,5,20210823,085000,63.8,63.9,63.75,63.85,354012,0
2318.HK,5,20210823,085500,63.85,63.95,63.85,63.9,459000,0
2318.HK,5,20210823,090000,63.9,63.9,63.8,63.8,219530,0
2318.HK,5,20210823,090500,63.8,63.85,63.8,63.85,69500,0
2318.HK,5,20210823,091000,63.85,63.9,63.7,63.75,433056,0
2318.HK,5,20210823,091500,63.75,63.8,63.7,63.8,145000,0
2318.HK,5,20210823,092000,63.8,63.8,63.7,63.7,246000,0
2318.HK,5,20210823,092500,63.7,63.75,63.55,63.55,575539,0
2318.HK,5,20210823,093000,63.55,63.7,63.5,63.6,1322000,0
2318.HK,5,20210823,093500,63.6,63.65,63.4,63.5,938000,0
2318.HK,5,20210823,094000,63.5,63.55,63.4,63.4,418500,0
2318.HK,5,20210823,094500,63.4,63.5,63.35,63.5,752000,0
2318.HK,5,20210823,095000,63.5,63.5,63.25,63.25,932500,0
